STATION,DATE,HourlyDryBulbTemperature,HourlyRelativeHumidity
CYUL:9:CA,2022-10-22T00:00:00Z,54,47
CYUL:9:CA,2022-10-22T01:00:00Z,54,47
CYUL:9:CA,2022-10-22T02:00:00Z,52,50
CYUL:9:CA,2022-10-22T03:00:00Z,52,50
CYUL:9:CA,2022-10-22T04:00:00Z,52,47
CYUL:9:CA,2022-10-22T05:00:00Z,50,50
CYUL:9:CA,2022-10-22T06:00:00Z,48,57
CYUL:9:CA,2022-10-22T07:00:00Z,46,62
CYUL:9:CA,2022-10-22T08:00:00Z,45,66
CYUL:9:CA,2022-10-22T09:00:00Z,48,62
CYUL:9:CA,2022-10-22T10:00:00Z,46,66
CYUL:9:CA,2022-10-22T11:00:00Z,46,66
CYUL:9:CA,2022-10-22T12:00:00Z,46,66
CYUL:9:CA,2022-10-22T13:00:00Z,48,62
CYUL:9:CA,2022-10-22T14:00:00Z,50,62
CYUL:9:CA,2022-10-22T15:00:00Z,55,51
CYUL:9:CA,2022-10-22T16:00:00Z,59,48
CYUL:9:CA,2022-10-22T17:00:00Z,63,45
CYUL:9:CA,2022-10-22T18:00:00Z,68,35
CYUL:9:CA,2022-10-22T19:00:00Z,68,40
CYUL:9:CA,2022-10-22T20:00:00Z,70,38
CYUL:9:CA,2022-10-22T21:00:00Z,72,33
CYUL:9:CA,2022-10-22T22:00:00Z,68,46
CYUL:9:CA,2022-10-22T23:00:00Z,63,52
CYUL:9:CA,2022-10-23T00:00:00Z,61,52
CYUL:9:CA,2022-10-23T01:00:00Z,59,55
CYUL:9:CA,2022-10-23T02:00:00Z,57,59
CYUL:9:CA,2022-10-23T03:00:00Z,55,63
CYUL:9:CA,2022-10-23T04:00:00Z,50,71
CYUL:9:CA,2022-10-23T05:00:00Z,54,62
CYUL:9:CA,2022-10-23T06:00:00Z,52,67
CYUL:9:CA,2022-10-23T07:00:00Z,52,67
CYUL:9:CA,2022-10-23T08:00:00Z,50,71
CYUL:9:CA,2022-10-23T09:00:00Z,45,81
CYUL:9:CA,2022-10-23T10:00:00Z,46,76
CYUL:9:CA,2022-10-23T11:00:00Z,46,76
CYUL:9:CA,2022-10-23T12:00:00Z,45,81
CYUL:9:CA,2022-10-23T13:00:00Z,48,71
CYUL:9:CA,2022-10-23T14:00:00Z,52,67
CYUL:9:CA,2022-10-23T15:00:00Z,55,58
CYUL:9:CA,2022-10-23T16:00:00Z,61,52
CYUL:9:CA,2022-10-23T17:00:00Z,64,49
CYUL:9:CA,2022-10-23T18:00:00Z,66,37
CYUL:9:CA,2022-10-23T19:00:00Z,68,37
CYUL:9:CA,2022-10-23T20:00:00Z,70,33
CYUL:9:CA,2022-10-23T21:00:00Z,68,43
CYUL:9:CA,2022-10-23T22:00:00Z,66,46
CYUL:9:CA,2022-10-23T23:00:00Z,66,43
CYUL:9:CA,2022-10-24T00:00:00Z,64,45
CYUL:9:CA,2022-10-24T01:00:00Z,63,48
CYUL:9:CA,2022-10-24T02:00:00Z,57,59
CYUL:9:CA,2022-10-24T03:00:00Z,57,59
CYUL:9:CA,2022-10-24T04:00:00Z,59,55
CYUL:9:CA,2022-10-24T05:00:00Z,54,67
CYUL:9:CA,2022-10-24T06:00:00Z,52,76
CYUL:9:CA,2022-10-24T07:00:00Z,50,82
CYUL:9:CA,2022-10-24T08:00:00Z,50,82
CYUL:9:CA,2022-10-24T09:00:00Z,50,82
CYUL:9:CA,2022-10-24T10:00:00Z,48,82
CYUL:9:CA,2022-10-24T11:00:00Z,50,87
CYUL:9:CA,2022-10-24T12:00:00Z,50,87
CYUL:9:CA,2022-10-24T13:00:00Z,50,82
CYUL:9:CA,2022-10-24T14:00:00Z,50,87
CYUL:9:CA,2022-10-24T15:00:00Z,59,63
CYUL:9:CA,2022-10-24T16:00:00Z,59,59
CYUL:9:CA,2022-10-24T17:00:00Z,61,59
CYUL:9:CA,2022-10-24T18:00:00Z,63,55
CYUL:9:CA,2022-10-24T19:00:00Z,66,43
CYUL:9:CA,2022-10-24T20:00:00Z,68,40
CYUL:9:CA,2022-10-24T21:00:00Z,68,56
CYUL:9:CA,2022-10-24T22:00:00Z,66,60
CYUL:9:CA,2022-10-24T23:00:00Z,64,64
CYUL:9:CA,2022-10-25T00:00:00Z,61,72
CYUL:9:CA,2022-10-25T01:00:00Z,61,72
CYUL:9:CA,2022-10-25T02:00:00Z,57,82
CYUL:9:CA,2022-10-25T03:00:00Z,55,88
CYUL:9:CA,2022-10-25T04:00:00Z,54,88
CYUL:9:CA,2022-10-25T05:00:00Z,55,94
CYUL:9:CA,2022-10-25T06:00:00Z,59,88
CYUL:9:CA,2022-10-25T07:00:00Z,59,88
CYUL:9:CA,2022-10-25T08:00:00Z,57,94
CYUL:9:CA,2022-10-25T09:00:00Z,57,94
CYUL:9:CA,2022-10-25T10:00:00Z,54,100
CYUL:9:CA,2022-10-25T11:00:00Z,52,100
CYUL:9:CA,2022-10-25T12:00:00Z,52,94
CYUL:9:CA,2022-10-25T13:00:00Z,54,100
CYUL:9:CA,2022-10-25T14:00:00Z,59,88
CYUL:9:CA,2022-10-25T15:00:00Z,61,88
CYUL:9:CA,2022-10-25T16:00:00Z,63,88
CYUL:9:CA,2022-10-25T17:00:00Z,66,78
CYUL:9:CA,2022-10-25T18:00:00Z,70,73
CYUL:9:CA,2022-10-25T19:00:00Z,73,65
CYUL:9:CA,2022-10-25T20:00:00Z,75,65
CYUL:9:CA,2022-10-25T21:00:00Z,75,65
CYUL:9:CA,2022-10-25T22:00:00Z,73,69
CYUL:9:CA,2022-10-25T23:00:00Z,72,73
CYUL:9:CA,2022-10-26T00:00:00Z,70,78
CYUL:9:CA,2022-10-26T01:00:00Z,68,83
CYUL:9:CA,2022-10-26T02:00:00Z,68,78
CYUL:9:CA,2022-10-26T03:00:00Z,66,83
CYUL:9:CA,2022-10-26T04:00:00Z,66,83
CYUL:9:CA,2022-10-26T05:00:00Z,64,83
CYUL:9:CA,2022-10-26T06:00:00Z,63,88
CYUL:9:CA,2022-10-26T07:00:00Z,63,88
CYUL:9:CA,2022-10-26T08:00:00Z,63,88
CYUL:9:CA,2022-10-26T09:00:00Z,63,82
CYUL:9:CA,2022-10-26T10:00:00Z,63,88
CYUL:9:CA,2022-10-26T11:00:00Z,63,88
CYUL:9:CA,2022-10-26T12:00:00Z,61,88
CYUL:9:CA,2022-10-26T13:00:00Z,63,88
CYUL:9:CA,2022-10-26T14:00:00Z,63,88
CYUL:9:CA,2022-10-26T15:00:00Z,66,83
CYUL:9:CA,2022-10-26T16:00:00Z,70,73
CYUL:9:CA,2022-10-26T17:00:00Z,72,69
CYUL:9:CA,2022-10-26T18:00:00Z,72,69
CYUL:9:CA,2022-10-26T19:00:00Z,73,65
CYUL:9:CA,2022-10-26T20:00:00Z,73,65
CYUL:9:CA,2022-10-26T21:00:00Z,73,61
CYUL:9:CA,2022-10-26T22:00:00Z,73,61
CYUL:9:CA,2022-10-26T23:00:00Z,72,64
CYUL:9:CA,2022-10-27T00:00:00Z,68,73
CYUL:9:CA,2022-10-27T01:00:00Z,64,88
CYUL:9:CA,2022-10-27T02:00:00Z,64,88
CYUL:9:CA,2022-10-27T03:00:00Z,63,94
CYUL:9:CA,2022-10-27T04:00:00Z,61,77
CYUL:9:CA,2022-10-27T05:00:00Z,59,88
CYUL:9:CA,2022-10-27T06:00:00Z,59,88
CYUL:9:CA,2022-10-27T07:00:00Z,59,88
CYUL:9:CA,2022-10-27T08:00:00Z,59,88
CYUL:9:CA,2022-10-27T09:00:00Z,57,94
CYUL:9:CA,2022-10-27T10:00:00Z,50,76
CYUL:9:CA,2022-10-27T11:00:00Z,46,76
CYUL:9:CA,2022-10-27T12:00:00Z,46,71
CYUL:9:CA,2022-10-27T13:00:00Z,45,71
CYUL:9:CA,2022-10-27T14:00:00Z,45,71
CYUL:9:CA,2022-10-27T15:00:00Z,46,62
CYUL:9:CA,2022-10-27T16:00:00Z,46,62
CYUL:9:CA,2022-10-27T17:00:00Z,46,57
CYUL:9:CA,2022-10-27T18:00:00Z,48,54
CYUL:9:CA,2022-10-27T19:00:00Z,50,50
CYUL:9:CA,2022-10-27T20:00:00Z,50,47
CYUL:9:CA,2022-10-27T21:00:00Z,50,47
CYUL:9:CA,2022-10-27T22:00:00Z,48,46
CYUL:9:CA,2022-10-27T23:00:00Z,46,50
CYUL:9:CA,2022-10-28T00:00:00Z,45,53
CYUL:9:CA,2022-10-28T01:00:00Z,43,57
CYUL:9:CA,2022-10-28T02:00:00Z,43,57
CYUL:9:CA,2022-10-28T03:00:00Z,41,57
CYUL:9:CA,2022-10-28T04:00:00Z,39,61
CYUL:9:CA,2022-10-28T05:00:00Z,36.5,67.5
CYUL:9:CA,2022-10-28T06:00:00Z,36,75
CYUL:9:CA,2022-10-28T07:00:00Z,34,75
CYUL:9:CA,2022-10-28T08:00:00Z,34,75
CYUL:9:CA,2022-10-28T09:00:00Z,32,87
CYUL:9:CA,2022-10-28T10:00:00Z,32,80
CYUL:9:CA,2022-10-28T11:00:00Z,32,87
CYUL:9:CA,2022-10-28T12:00:00Z,32,87
CYUL:9:CA,2022-10-28T13:00:00Z,32,80
CYUL:9:CA,2022-10-28T14:00:00Z,36,75
CYUL:9:CA,2022-10-28T15:00:00Z,41,61
CYUL:9:CA,2022-10-28T16:00:00Z,43,53
CYUL:9:CA,2022-10-28T17:00:00Z,45,49
CYUL:9:CA,2022-10-28T18:00:00Z,46,46
CYUL:9:CA,2022-10-28T19:00:00Z,46,46
CYUL:9:CA,2022-10-28T20:00:00Z,48,46
CYUL:9:CA,2022-10-28T21:00:00Z,46,50
CYUL:9:CA,2022-10-28T22:00:00Z,46,46
CYUL:9:CA,2022-10-28T23:00:00Z,46,46
CYUL:9:CA,2022-10-29T00:00:00Z,45,53
CYUL:9:CA,2022-10-29T01:00:00Z,43,57
CYUL:9:CA,2022-10-29T02:00:00Z,37,70
CYUL:9:CA,2022-10-29T03:00:00Z,43,57
CYUL:9:CA,2022-10-29T04:00:00Z,39,70
CYUL:9:CA,2022-10-29T05:00:00Z,39,70
CYUL:9:CA,2022-10-29T06:00:00Z,39,70
CYUL:9:CA,2022-10-29T07:00:00Z,39,70
CYUL:9:CA,2022-10-29T08:00:00Z,39,70
CYUL:9:CA,2022-10-29T09:00:00Z,36,81
CYUL:9:CA,2022-10-29T10:00:00Z,34,87
CYUL:9:CA,2022-10-29T11:00:00Z,32,93
CYUL:9:CA,2022-10-29T12:00:00Z,32,87
CYUL:9:CA,2022-10-29T13:00:00Z,32,87
CYUL:9:CA,2022-10-29T14:00:00Z,37,87
CYUL:9:CA,2022-10-29T15:00:00Z,45,76
CYUL:9:CA,2022-10-29T16:00:00Z,46,66
CYUL:9:CA,2022-10-29T17:00:00Z,50,54
CYUL:9:CA,2022-10-29T18:00:00Z,54,54
CYUL:9:CA,2022-10-29T19:00:00Z,55,47
CYUL:9:CA,2022-10-29T20:00:00Z,57,44
CYUL:9:CA,2022-10-29T21:00:00Z,57,48
CYUL:9:CA,2022-10-29T22:00:00Z,57,48
CYUL:9:CA,2022-10-29T23:00:00Z,54,54
CYUL:9:CA,2022-10-30T00:00:00Z,54,51
CYUL:9:CA,2022-10-30T01:00:00Z,52,54
CYUL:9:CA,2022-10-30T02:00:00Z,48,76
CYUL:9:CA,2022-10-30T03:00:00Z,48,76
CYUL:9:CA,2022-10-30T04:00:00Z,48,57
CYUL:9:CA,2022-10-30T05:00:00Z,46,53
CYUL:9:CA,2022-10-30T06:00:00Z,45,57
CYUL:9:CA,2022-10-30T07:00:00Z,41,65
CYUL:9:CA,2022-10-30T08:00:00Z,43,66
CYUL:9:CA,2022-10-30T09:00:00Z,45,76
CYUL:9:CA,2022-10-30T10:00:00Z,41,81
CYUL:9:CA,2022-10-30T11:00:00Z,41,76
CYUL:9:CA,2022-10-30T12:00:00Z,43,70
CYUL:9:CA,2022-10-30T13:00:00Z,43,70
CYUL:9:CA,2022-10-30T14:00:00Z,46,71
CYUL:9:CA,2022-10-30T15:00:00Z,48,62
CYUL:9:CA,2022-10-30T16:00:00Z,52,47
CYUL:9:CA,2022-10-30T17:00:00Z,55,47
CYUL:9:CA,2022-10-30T18:00:00Z,59,36
CYUL:9:CA,2022-10-30T19:00:00Z,61,34
CYUL:9:CA,2022-10-30T20:00:00Z,59,36
CYUL:9:CA,2022-10-30T21:00:00Z,59,36
CYUL:9:CA,2022-10-30T22:00:00Z,59,39
CYUL:9:CA,2022-10-30T23:00:00Z,52,50
CYUL:9:CA,2022-10-31T00:00:00Z,46,62
CYUL:9:CA,2022-10-31T01:00:00Z,46,62
CYUL:9:CA,2022-10-31T02:00:00Z,46,62
CYUL:9:CA,2022-10-31T03:00:00Z,43,70
CYUL:9:CA,2022-10-31T04:00:00Z,43,70
CYUL:9:CA,2022-10-31T05:00:00Z,43,76
CYUL:9:CA,2022-10-31T06:00:00Z,41,81
CYUL:9:CA,2022-10-31T07:00:00Z,45,81
CYUL:9:CA,2022-10-31T08:00:00Z,45,71
CYUL:9:CA,2022-10-31T09:00:00Z,43,76
CYUL:9:CA,2022-10-31T10:00:00Z,41,81
CYUL:9:CA,2022-10-31T11:00:00Z,41,87
CYUL:9:CA,2022-10-31T12:00:00Z,45,66
CYUL:9:CA,2022-10-31T13:00:00Z,43,70
CYUL:9:CA,2022-10-31T14:00:00Z,48,62
CYUL:9:CA,2022-10-31T15:00:00Z,52,50
CYUL:9:CA,2022-10-31T16:00:00Z,55,41
CYUL:9:CA,2022-10-31T17:00:00Z,57,41
CYUL:9:CA,2022-10-31T18:00:00Z,57,41
CYUL:9:CA,2022-10-31T19:00:00Z,59,45
CYUL:9:CA,2022-10-31T20:00:00Z,59,45
CYUL:9:CA,2022-10-31T21:00:00Z,59,45
CYUL:9:CA,2022-10-31T22:00:00Z,57,48
CYUL:9:CA,2022-10-31T23:00:00Z,55,51
CYUL:9:CA,2022-11-01T00:00:00Z,55,54
CYUL:9:CA,2022-11-01T01:00:00Z,55,51
CYUL:9:CA,2022-11-01T02:00:00Z,50,62
CYUL:9:CA,2022-11-01T03:00:00Z,52,58
CYUL:9:CA,2022-11-01T04:00:00Z,50,66
CYUL:9:CA,2022-11-01T05:00:00Z,50,76
CYUL:9:CA,2022-11-01T06:00:00Z,50,79
CYUL:9:CA,2022-11-01T07:00:00Z,52,76
CYUL:9:CA,2022-11-01T08:00:00Z,52,82
CYUL:9:CA,2022-11-01T09:00:00Z,50,94
CYUL:9:CA,2022-11-01T10:00:00Z,52,88
CYUL:9:CA,2022-11-01T11:00:00Z,50,87
CYUL:9:CA,2022-11-01T12:00:00Z,50,94
CYUL:9:CA,2022-11-01T13:00:00Z,50,98
CYUL:9:CA,2022-11-01T14:00:00Z,50,100
CYUL:9:CA,2022-11-01T15:00:00Z,52,97
CYUL:9:CA,2022-11-01T16:00:00Z,52,94
CYUL:9:CA,2022-11-01T17:00:00Z,53,97
CYUL:9:CA,2022-11-01T18:00:00Z,54,94
CYUL:9:CA,2022-11-01T19:00:00Z,56,88
CYUL:9:CA,2022-11-01T20:00:00Z,57,88
CYUL:9:CA,2022-11-01T21:00:00Z,57,82
CYUL:9:CA,2022-11-01T22:00:00Z,57,77
CYUL:9:CA,2022-11-01T23:00:00Z,54,88
CYUL:9:CA,2022-11-02T00:00:00Z,52,88
CYUL:9:CA,2022-11-02T01:00:00Z,50,87
CYUL:9:CA,2022-11-02T02:00:00Z,50,94
CYUL:9:CA,2022-11-02T03:00:00Z,50,100
CYUL:9:CA,2022-11-02T04:00:00Z,50,94
CYUL:9:CA,2022-11-02T05:00:00Z,50,94
CYUL:9:CA,2022-11-02T06:00:00Z,48,100
CYUL:9:CA,2022-11-02T07:00:00Z,48,93
CYUL:9:CA,2022-11-02T08:00:00Z,48,93
CYUL:9:CA,2022-11-02T09:00:00Z,46,100
CYUL:9:CA,2022-11-02T10:00:00Z,44,100
CYUL:9:CA,2022-11-02T11:00:00Z,46,93
CYUL:9:CA,2022-11-02T12:00:00Z,40,98.25
CYUL:9:CA,2022-11-02T13:00:00Z,41,100
CYUL:9:CA,2022-11-02T14:00:00Z,45,100
CYUL:9:CA,2022-11-02T15:00:00Z,52,88
CYUL:9:CA,2022-11-02T16:00:00Z,54,47
CYUL:9:CA,2022-11-02T17:00:00Z,55,44
CYUL:9:CA,2022-11-02T18:00:00Z,55,38
CYUL:9:CA,2022-11-02T19:00:00Z,57,38
CYUL:9:CA,2022-11-02T20:00:00Z,57,38
CYUL:9:CA,2022-11-02T21:00:00Z,57,36
CYUL:9:CA,2022-11-02T22:00:00Z,55,41
CYUL:9:CA,2022-11-02T23:00:00Z,52,47
CYUL:9:CA,2022-11-03T00:00:00Z,50,54
CYUL:9:CA,2022-11-03T01:00:00Z,48,66
CYUL:9:CA,2022-11-03T02:00:00Z,50,58
CYUL:9:CA,2022-11-03T03:00:00Z,45,76
CYUL:9:CA,2022-11-03T04:00:00Z,48,62
CYUL:9:CA,2022-11-03T05:00:00Z,46,66
CYUL:9:CA,2022-11-03T06:00:00Z,45,71
CYUL:9:CA,2022-11-03T07:00:00Z,37,87
CYUL:9:CA,2022-11-03T08:00:00Z,39,81
CYUL:9:CA,2022-11-03T09:00:00Z,39,81
CYUL:9:CA,2022-11-03T10:00:00Z,41,81
CYUL:9:CA,2022-11-03T11:00:00Z,39,87
CYUL:9:CA,2022-11-03T12:00:00Z,39,93
CYUL:9:CA,2022-11-03T13:00:00Z,41,87
CYUL:9:CA,2022-11-03T14:00:00Z,43,87
CYUL:9:CA,2022-11-03T15:00:00Z,46,76
CYUL:9:CA,2022-11-03T16:00:00Z,50,71
CYUL:9:CA,2022-11-03T17:00:00Z,54,58
CYUL:9:CA,2022-11-03T18:00:00Z,57,59
CYUL:9:CA,2022-11-03T19:00:00Z,59,55
CYUL:9:CA,2022-11-03T20:00:00Z,61,55
CYUL:9:CA,2022-11-03T21:00:00Z,63,52
CYUL:9:CA,2022-11-03T22:00:00Z,61,59
CYUL:9:CA,2022-11-03T23:00:00Z,59,59
CYUL:9:CA,2022-11-04T00:00:00Z,57,63
CYUL:9:CA,2022-11-04T01:00:00Z,54,77
CYUL:9:CA,2022-11-04T02:00:00Z,55,72
CYUL:9:CA,2022-11-04T03:00:00Z,54,77
CYUL:9:CA,2022-11-04T04:00:00Z,52,82
CYUL:9:CA,2022-11-04T05:00:00Z,50,82
CYUL:9:CA,2022-11-04T06:00:00Z,52,82
CYUL:9:CA,2022-11-04T07:00:00Z,48,87
CYUL:9:CA,2022-11-04T08:00:00Z,45,93
CYUL:9:CA,2022-11-04T09:00:00Z,48,87
CYUL:9:CA,2022-11-04T10:00:00Z,46,87
CYUL:9:CA,2022-11-04T11:00:00Z,45,87
CYUL:9:CA,2022-11-04T12:00:00Z,48,82
CYUL:9:CA,2022-11-04T13:00:00Z,48,76
CYUL:9:CA,2022-11-04T14:00:00Z,50,76
CYUL:9:CA,2022-11-04T15:00:00Z,54,67
CYUL:9:CA,2022-11-04T16:00:00Z,59,55
CYUL:9:CA,2022-11-04T17:00:00Z,63,45
CYUL:9:CA,2022-11-04T18:00:00Z,66,46
CYUL:9:CA,2022-11-04T19:00:00Z,68,43
CYUL:9:CA,2022-11-04T20:00:00Z,68,46
CYUL:9:CA,2022-11-04T21:00:00Z,68,49
CYUL:9:CA,2022-11-04T22:00:00Z,64,56
CYUL:9:CA,2022-11-04T23:00:00Z,63,59
CYUL:9:CA,2022-11-05T00:00:00Z,61,63
CYUL:9:CA,2022-11-05T01:00:00Z,59,67
CYUL:9:CA,2022-11-05T02:00:00Z,59,67
CYUL:9:CA,2022-11-05T03:00:00Z,59,67
CYUL:9:CA,2022-11-05T04:00:00Z,57,72
CYUL:9:CA,2022-11-05T05:00:00Z,59,63
CYUL:9:CA,2022-11-05T06:00:00Z,57,67
CYUL:9:CA,2022-11-05T07:00:00Z,57,67
CYUL:9:CA,2022-11-05T08:00:00Z,57,72
CYUL:9:CA,2022-11-05T09:00:00Z,55,77
CYUL:9:CA,2022-11-05T10:00:00Z,55,77
CYUL:9:CA,2022-11-05T11:00:00Z,57,77
CYUL:9:CA,2022-11-05T12:00:00Z,55,82
CYUL:9:CA,2022-11-05T13:00:00Z,55,82
CYUL:9:CA,2022-11-05T14:00:00Z,59,72
CYUL:9:CA,2022-11-05T15:00:00Z,64,68
CYUL:9:CA,2022-11-05T16:00:00Z,68,64
CYUL:9:CA,2022-11-05T17:00:00Z,70,56
CYUL:9:CA,2022-11-05T18:00:00Z,72,57
CYUL:9:CA,2022-11-05T19:00:00Z,73,53
CYUL:9:CA,2022-11-05T20:00:00Z,73,53
CYUL:9:CA,2022-11-05T21:00:00Z,72,60
CYUL:9:CA,2022-11-05T22:00:00Z,72,64
CYUL:9:CA,2022-11-05T23:00:00Z,68,68
CYUL:9:CA,2022-11-06T00:00:00Z,68,73
CYUL:9:CA,2022-11-06T01:00:00Z,68,73
CYUL:9:CA,2022-11-06T02:00:00Z,68,73
CYUL:9:CA,2022-11-06T03:00:00Z,68,73
CYUL:9:CA,2022-11-06T04:00:00Z,68,68
CYUL:9:CA,2022-11-06T07:00:00Z,68,68
CYUL:9:CA,2022-11-06T08:00:00Z,68,64
CYUL:9:CA,2022-11-06T09:00:00Z,68,64
CYUL:9:CA,2022-11-06T10:00:00Z,70,60
CYUL:9:CA,2022-11-06T11:00:00Z,70,60
CYUL:9:CA,2022-11-06T12:00:00Z,66,68
CYUL:9:CA,2022-11-06T13:00:00Z,63.25,89.75
CYUL:9:CA,2022-11-06T14:00:00Z,63,94
CYUL:9:CA,2022-11-06T15:00:00Z,63,92.5
CYUL:9:CA,2022-11-06T16:00:00Z,63,85
CYUL:9:CA,2022-11-06T17:00:00Z,63,82
CYUL:9:CA,2022-11-06T18:00:00Z,63.33333333,75.66666667
CYUL:9:CA,2022-11-06T19:00:00Z,64,73
CYUL:9:CA,2022-11-06T20:00:00Z,64,73
CYUL:9:CA,2022-11-06T21:00:00Z,64,73
CYUL:9:CA,2022-11-06T22:00:00Z,63,77
CYUL:9:CA,2022-11-06T23:00:00Z,64,68
CYUL:9:CA,2022-11-07T00:00:00Z,63,72
CYUL:9:CA,2022-11-07T01:00:00Z,63,72
CYUL:9:CA,2022-11-07T02:00:00Z,61,72
CYUL:9:CA,2022-11-07T03:00:00Z,61,72
CYUL:9:CA,2022-11-07T04:00:00Z,61,72
CYUL:9:CA,2022-11-07T05:00:00Z,61,72
CYUL:9:CA,2022-11-07T06:00:00Z,61,72
CYUL:9:CA,2022-11-07T07:00:00Z,59,67
CYUL:9:CA,2022-11-07T08:00:00Z,57,72
CYUL:9:CA,2022-11-07T09:00:00Z,55,82
CYUL:9:CA,2022-11-07T10:00:00Z,55,77
CYUL:9:CA,2022-11-07T11:00:00Z,55,72
CYUL:9:CA,2022-11-07T12:00:00Z,55,72
CYUL:9:CA,2022-11-07T13:00:00Z,55,67
CYUL:9:CA,2022-11-07T14:00:00Z,57,63
CYUL:9:CA,2022-11-07T15:00:00Z,57,59
CYUL:9:CA,2022-11-07T16:00:00Z,59,42
CYUL:9:CA,2022-11-07T17:00:00Z,59,42
CYUL:9:CA,2022-11-07T18:00:00Z,59,39
CYUL:9:CA,2022-11-07T19:00:00Z,57,38
CYUL:9:CA,2022-11-07T20:00:00Z,55,41
CYUL:9:CA,2022-11-07T21:00:00Z,55,36
CYUL:9:CA,2022-11-07T22:00:00Z,54,38
CYUL:9:CA,2022-11-07T23:00:00Z,52,38
CYUL:9:CA,2022-11-08T00:00:00Z,52,35
CYUL:9:CA,2022-11-08T01:00:00Z,50,40
CYUL:9:CA,2022-11-08T02:00:00Z,48,43
CYUL:9:CA,2022-11-08T03:00:00Z,48,43
CYUL:9:CA,2022-11-08T04:00:00Z,48,40
CYUL:9:CA,2022-11-08T05:00:00Z,46,46
CYUL:9:CA,2022-11-08T06:00:00Z,45,53
CYUL:9:CA,2022-11-08T07:00:00Z,45,53
CYUL:9:CA,2022-11-08T08:00:00Z,45,53
CYUL:9:CA,2022-11-08T09:00:00Z,43,49
CYUL:9:CA,2022-11-08T10:00:00Z,41,53
CYUL:9:CA,2022-11-08T11:00:00Z,36.5,50
CYUL:9:CA,2022-11-08T12:00:00Z,36,52
CYUL:9:CA,2022-11-08T13:00:00Z,36,52
CYUL:9:CA,2022-11-08T14:00:00Z,36,52
CYUL:9:CA,2022-11-08T15:00:00Z,37,48
CYUL:9:CA,2022-11-08T16:00:00Z,39,45
CYUL:9:CA,2022-11-08T17:00:00Z,41,42
CYUL:9:CA,2022-11-08T18:00:00Z,43,39
CYUL:9:CA,2022-11-08T19:00:00Z,43,39
CYUL:9:CA,2022-11-08T20:00:00Z,45,39
CYUL:9:CA,2022-11-08T21:00:00Z,45,39
CYUL:9:CA,2022-11-08T22:00:00Z,43,42
CYUL:9:CA,2022-11-08T23:00:00Z,41,45
CYUL:9:CA,2022-11-09T00:00:00Z,41,45
CYUL:9:CA,2022-11-09T01:00:00Z,39,49
CYUL:9:CA,2022-11-09T02:00:00Z,36.5,54
CYUL:9:CA,2022-11-09T03:00:00Z,36,56
CYUL:9:CA,2022-11-09T04:00:00Z,36,56
CYUL:9:CA,2022-11-09T05:00:00Z,34,60
CYUL:9:CA,2022-11-09T06:00:00Z,32,64
CYUL:9:CA,2022-11-09T07:00:00Z,30,69
CYUL:9:CA,2022-11-09T08:00:00Z,28,74
CYUL:9:CA,2022-11-09T09:00:00Z,30,75
CYUL:9:CA,2022-11-09T10:00:00Z,30,69
CYUL:9:CA,2022-11-09T11:00:00Z,28,74
CYUL:9:CA,2022-11-09T12:00:00Z,28,80
CYUL:9:CA,2022-11-09T13:00:00Z,28,74
CYUL:9:CA,2022-11-09T14:00:00Z,32,75
CYUL:9:CA,2022-11-09T15:00:00Z,36,60
CYUL:9:CA,2022-11-09T16:00:00Z,37,56
CYUL:9:CA,2022-11-09T17:00:00Z,39,52
CYUL:9:CA,2022-11-09T18:00:00Z,41,53
CYUL:9:CA,2022-11-09T19:00:00Z,43,49
CYUL:9:CA,2022-11-09T20:00:00Z,46,50
CYUL:9:CA,2022-11-09T21:00:00Z,46,46
CYUL:9:CA,2022-11-09T22:00:00Z,46,50
CYUL:9:CA,2022-11-09T23:00:00Z,46,46
CYUL:9:CA,2022-11-10T00:00:00Z,46,50
CYUL:9:CA,2022-11-10T01:00:00Z,46,53
CYUL:9:CA,2022-11-10T02:00:00Z,48,50
CYUL:9:CA,2022-11-10T03:00:00Z,46,57
CYUL:9:CA,2022-11-10T04:00:00Z,46,53
CYUL:9:CA,2022-11-10T05:00:00Z,46,50
CYUL:9:CA,2022-11-10T06:00:00Z,46,50
CYUL:9:CA,2022-11-10T07:00:00Z,46,50
CYUL:9:CA,2022-11-10T08:00:00Z,46,50
CYUL:9:CA,2022-11-10T09:00:00Z,46,50
CYUL:9:CA,2022-11-10T10:00:00Z,48,46
CYUL:9:CA,2022-11-10T11:00:00Z,46,53
CYUL:9:CA,2022-11-10T12:00:00Z,48,46
CYUL:9:CA,2022-11-10T13:00:00Z,48,54
CYUL:9:CA,2022-11-10T14:00:00Z,48,54
CYUL:9:CA,2022-11-10T15:00:00Z,52,47
CYUL:9:CA,2022-11-10T16:00:00Z,52,50
CYUL:9:CA,2022-11-10T17:00:00Z,55,47
CYUL:9:CA,2022-11-10T18:00:00Z,59,34
CYUL:9:CA,2022-11-10T19:00:00Z,61,34
CYUL:9:CA,2022-11-10T20:00:00Z,63,30
CYUL:9:CA,2022-11-10T21:00:00Z,63,32
CYUL:9:CA,2022-11-10T22:00:00Z,59,45
CYUL:9:CA,2022-11-10T23:00:00Z,57,51
CYUL:9:CA,2022-11-11T00:00:00Z,54,58
CYUL:9:CA,2022-11-11T01:00:00Z,55,58
